71,2,1929,12,11,344.52,101.52,7.56,163.08,50.76,4128.84,837,4826.52,4.32,250.99,22.36
72,2,1929,12,12,327.24,87.48,7.56,163.08,49.68,3981.96,771.12,4620.24,4.32,250.99,22.36
73,2,1929,12,13,528.12,260.28,9.72,173.88,54,3675.24,813.24,4942.08,4.32,250.99,23.87
74,2,1929,12,14,1024.92,506.52,10.8,173.88,74.52,3601.8,1313.28,5295.24,4.32,250.99,23.87
75,2,1929,12,15,874.8,415.8,9.72,173.88,64.8,4132.08,1394.28,5068.44,4.32,250.99,23.87
76,2,1929,12,16,625.32,290.52,9.72,163.08,57.24,6073.92,1222.56,4825.44,4.32,250.99,22.36
77,2,1929,12,17,491.4,204.12,8.64,163.08,54,6038.28,1003.32,5135.4,4.32,250.99,22.36
78,2,1929,12,18,434.16,160.92,8.64,173.88,55.08,5396.76,986.04,7058.88,4.32,250.99,23.87
79,2,1929,12,19,476.28,168.48,9.72,185.76,66.96,5013.36,1600.56,7638.84,4.32,250.99,25.49
80,2,1929,12,20,495.72,150.12,7.56,173.88,66.96,4651.56,1709.64,7106.4,4.32,250.99,23.87
81,2,1929,12,21,195.48,113.4,5.4,151.2,51.84,4359.96,1097.28,6110.64,4.32,250.99,20.74
82,2,1929,12,22,195.48,63.72,5.4,151.2,47.52,4317.84,644.76,5297.4,4.32,250.99,20.74
83,2,1929,12,23,195.48,63.72,5.4,151.2,47.52,4449.6,644.76,5004.72,4.32,250.99,20.74
84,2,1929,12,24,195.48,63.72,5.4,151.2,47.52,4262.76,644.76,4962.6,4.32,250.99,20.74
85,2,1929,12,25,195.48,63.72,5.4,173.88,47.52,4073.76,644.76,5094.36,4.32,250.99,23.87
86,2,1929,12,26,195.48,63.72,5.4,197.64,47.52,3950.64,644.76,4907.52,4.32,250.99,27.11
87,2,1929,12,27,195.48,73.44,7.56,197.64,47.52,4045.68,845.64,4918.32,4.32,250.99,27.11
88,2,1929,12,28,436.32,129.6,9.72,210.6,59.4,4174.2,1071.36,5022,4.32,250.99,28.94
89,2,1929,12,29,603.72,192.24,10.8,604.8,104.76,5433.48,2467.8,6513.48,4.32,250.99,83.05
90,2,1929,12,30,434.16,177.12,11.88,501.12,87.48,10419.84,2613.6,6787.8,4.32,250.99,68.69
91,2,1929,12,31,385.56,157.68,11.88,399.6,81,12235.32,2484,7917.48,4.32,250.99,54.86
92,3,1930,1,1,287.82,112.34,8.2,265.68,60.68,8176.22,1950.78,9862.14,2.38,138.91,36.49
93,3,1930,1,2,367.36,134.48,9.02,194.34,58.22,6901.94,1558.82,10848.6,2.38,138.91,26.65
94,3,1930,1,3,425.58,178.76,9.02,194.34,55.76,6029.46,1506.34,9683.38,2.38,138.91,26.65
95,3,1930,1,4,391.96,154.98,7.38,188.6,50.84,5416.92,1349.72,8251.66,2.38,138.91,25.83
96,3,1930,1,5,273.88,122.18,6.56,159.9,45.1,4960.18,1025.82,7055.28,2.38,138.91,21.89
97,3,1930,1,6,266.5,101.68,7.38,159.9,43.46,4615.78,905.28,6322.2,2.38,138.91,21.89
